time,speed,devbattery,carbattery,ignstatus,latitude,longitude
2025-10-26 00:28:16,0,4.11,25.35,1,18.706544,73.039937
2025-10-26 00:28:46,0,4.11,25.33,1,18.706545,73.039937
2025-10-26 00:29:16,0,4.11,25.35,1,18.706546,73.039937
2025-10-26 00:29:46,0,4.11,25.35,1,18.706541,73.03994
2025-10-26 00:30:16,0,4.11,25.33,1,18.706535,73.039936
2025-10-26 00:30:46,0,4.11,25.35,1,18.70653,73.039937
2025-10-26 00:31:16,0,4.1,25.33,1,18.70654,73.039941
2025-10-26 00:31:46,0,4.1,25.35,1,18.706529,73.039926
2025-10-26 00:32:16,0,4.1,25.33,1,18.706532,73.039919
2025-10-26 00:32:46,0,4.11,25.33,1,18.706543,73.039933
2025-10-26 00:33:16,0,4.1,25.31,1,18.70654,73.039931
2025-10-26 00:33:46,0,4.1,25.33,1,18.706542,73.039931
2025-10-26 00:34:16,0,4.1,25.33,1,18.706551,73.039925
2025-10-26 00:34:46,0,4.11,25.33,1,18.706559,73.039927
2025-10-26 00:35:16,0,4.1,25.33,1,18.706566,73.039921
2025-10-26 00:35:46,0,4.1,25.33,1,18.706567,73.039919
2025-10-26 00:36:16,0,4.1,25.33,1,18.706566,73.039919
2025-10-26 00:36:46,0,4.1,25.33,1,18.706565,73.039918
2025-10-26 00:37:16,0,4.11,25.35,1,18.706561,73.039907
2025-10-26 00:37:46,0,4.1,25.33,1,18.706557,73.039906
2025-10-26 00:38:16,0,4.1,25.33,1,18.706557,73.039909
2025-10-26 00:38:46,0,4.11,25.33,1,18.70656,73.039926
2025-10-26 00:39:16,0,4.11,25.35,1,18.706569,73.039934
2025-10-26 00:39:46,0,4.1,25.35,1,18.706582,73.039918
2025-10-26 00:40:16,0,4.1,25.33,1,18.706583,73.039912
2025-10-26 00:40:46,0,4.11,25.33,1,18.706574,73.03991
2025-10-26 00:41:16,0,4.1,25.33,1,18.706569,73.039914
2025-10-26 00:41:46,0,4.1,25.33,1,18.706556,73.039912
2025-10-26 00:42:16,0,4.11,25.31,1,18.706556,73.039903
2025-10-26 00:42:46,0,4.1,25.31,1,18.706559,73.039908
2025-10-26 00:43:16,0,4.1,25.33,1,18.706558,73.039913
2025-10-26 00:43:46,0,4.1,25.33,1,18.70656,73.039926
2025-10-26 00:44:16,0,4.1,25.31,1,18.70656,73.039933
2025-10-26 00:44:46,0,4.1,25.31,1,18.706558,73.039935
2025-10-26 00:45:16,0,4.1,25.31,1,18.70656,73.039927
2025-10-26 00:45:46,0,4.1,25.31,1,18.706558,73.03992
2025-10-26 00:46:16,0,4.1,25.31,1,18.706562,73.03993
2025-10-26 00:46:46,0,4.1,25.33,1,18.706565,73.039929
2025-10-26 00:47:16,0,4.11,25.33,1,18.706556,73.039917
2025-10-26 00:47:46,0,4.1,25.31,1,18.706547,73.039909
2025-10-26 00:48:16,0,4.1,25.31,1,18.706543,73.039918
2025-10-26 00:48:46,0,4.1,25.28,1,18.706546,73.039923
2025-10-26 00:49:16,0,4.11,25.31,1,18.706548,73.039935
2025-10-26 00:49:46,0,4.1,25.31,1,18.706549,73.03994
2025-10-26 00:50:16,0,4.1,25.33,1,18.706553,73.039943
2025-10-26 00:50:46,0,4.1,25.33,1,18.706559,73.039945
2025-10-26 00:51:16,0,4.1,25.31,1,18.70656,73.039935
2025-10-26 00:51:46,0,4.11,25.33,1,18.706561,73.039929
2025-10-26 00:52:16,0,4.1,25.33,1,18.706558,73.039935
2025-10-26 00:52:46,0,4.1,25.33,1,18.706559,73.039942
2025-10-26 00:53:16,0,4.1,25.31,1,18.70656,73.039947
2025-10-26 00:53:46,0,4.11,25.33,1,18.706552,73.039942
2025-10-26 00:54:16,0,4.11,25.31,1,18.706551,73.039941
2025-10-26 00:54:46,0,4.1,25.31,1,18.706556,73.039933
2025-10-26 00:55:16,0,4.1,25.31,1,18.706554,73.039921
2025-10-26 00:55:46,0,4.1,25.31,1,18.706551,73.039922
2025-10-26 00:56:16,0,4.1,25.31,1,18.706551,73.039928
2025-10-26 00:56:46,0,4.1,25.31,1,18.706553,73.039935
2025-10-26 00:57:16,0,4.1,25.31,1,18.706556,73.039943
2025-10-26 00:57:46,0,4.1,25.31,1,18.706558,73.039941
2025-10-26 00:58:16,0,4.1,25.33,1,18.70656,73.039934
2025-10-26 00:58:46,0,4.1,25.31,1,18.706561,73.039933
2025-10-26 00:59:16,0,4.11,25.31,1,18.706549,73.039935
2025-10-26 00:59:46,0,4.1,25.33,1,18.706552,73.039935
2025-10-26 01:00:16,0,4.1,25.31,1,18.706544,73.039937
2025-10-26 01:00:46,0,4.1,25.31,1,18.706537,73.039932
2025-10-26 01:01:16,0,4.1,25.31,1,18.706527,73.039925
2025-10-26 01:01:46,0,4.1,25.28,1,18.706535,73.03992
2025-10-26 01:02:16,0,4.1,25.31,1,18.706544,73.039919
2025-10-26 01:02:46,0,4.1,25.31,1,18.706544,73.03992
2025-10-26 01:03:16,0,4.1,25.31,1,18.706546,73.039922
2025-10-26 01:03:46,0,4.1,25.28,1,18.706539,73.039923
2025-10-26 01:04:16,0,4.1,25.28,1,18.706535,73.039928
2025-10-26 01:04:46,0,4.11,25.31,1,18.70654,73.039933
2025-10-26 01:05:16,0,4.1,25.28,1,18.706542,73.039938
2025-10-26 01:05:46,0,4.1,25.28,1,18.706542,73.039937
2025-10-26 01:06:16,0,4.1,25.31,1,18.706539,73.039937
2025-10-26 01:06:46,0,4.11,25.31,1,18.706539,73.03994
2025-10-26 01:07:16,0,4.11,25.28,1,18.706537,73.03994
2025-10-26 01:07:46,0,4.11,25.31,1,18.706541,73.039943
2025-10-26 01:08:16,0,4.11,25.31,1,18.706537,73.039946
2025-10-26 01:08:46,0,4.11,25.31,1,18.706529,73.039939
2025-10-26 01:09:16,0,4.1,25.26,1,18.706536,73.039931
2025-10-26 01:09:46,0,4.1,25.28,1,18.706542,73.039931
2025-10-26 01:10:16,0,4.1,25.31,1,18.706548,73.039936
2025-10-26 01:10:46,0,4.1,25.28,1,18.706549,73.039934
2025-10-26 01:11:16,0,4.1,25.28,1,18.706534,73.03992
2025-10-26 01:11:46,0,4.1,25.28,1,18.706535,73.039915
2025-10-26 01:12:16,0,4.11,25.31,1,18.706539,73.039916
2025-10-26 01:12:46,0,4.11,25.31,1,18.706532,73.039923
2025-10-26 01:13:16,0,4.1,25.28,1,18.706529,73.039926
2025-10-26 01:13:46,0,4.1,25.28,1,18.706526,73.039931
2025-10-26 01:14:16,0,4.11,25.31,1,18.706526,73.039929
2025-10-26 01:14:46,0,4.11,25.28,1,18.706527,73.039932
2025-10-26 01:15:16,0,4.1,25.28,1,18.706524,73.039931
2025-10-26 01:15:46,0,4.1,25.28,1,18.706526,73.039931
2025-10-26 01:16:16,0,4.11,25.31,1,18.706532,73.039928
2025-10-26 01:16:46,0,4.1,25.28,1,18.706535,73.039928
2025-10-26 01:17:16,0,4.11,25.28,1,18.706535,73.039923
2025-10-26 01:17:46,0,4.11,25.28,1,18.706541,73.039925
2025-10-26 01:18:16,0,4.1,25.28,1,18.70654,73.039925
2025-10-26 01:18:46,0,4.1,25.28,1,18.706543,73.039928
2025-10-26 01:19:16,0,4.1,25.28,1,18.706543,73.03993
2025-10-26 01:19:46,0,4.11,25.28,1,18.70654,73.039934
2025-10-26 01:20:16,0,4.11,25.28,1,18.706541,73.039926
2025-10-26 01:20:46,0,4.11,25.28,1,18.706552,73.039929
2025-10-26 01:21:16,0,4.11,25.31,1,18.706541,73.03993
2025-10-26 01:21:46,0,4.1,25.28,1,18.706541,73.039934
2025-10-26 01:22:16,0,4.11,25.28,1,18.706539,73.039935
2025-10-26 01:22:46,0,4.11,25.28,1,18.70654,73.03993
2025-10-26 01:23:16,0,4.1,25.28,1,18.706549,73.039927
2025-10-26 01:23:46,0,4.11,25.31,1,18.706546,73.03993
2025-10-26 01:24:16,0,4.11,25.28,1,18.706542,73.039928
2025-10-26 01:24:46,0,4.1,25.28,1,18.706543,73.039929
2025-10-26 01:25:16,0,4.1,25.26,1,18.706551,73.039946
2025-10-26 01:25:46,0,4.1,25.28,1,18.706553,73.039952
2025-10-26 01:26:16,0,4.1,25.28,1,18.706549,73.039956
2025-10-26 01:26:46,0,4.1,25.31,1,18.706542,73.039945
2025-10-26 01:27:16,0,4.1,25.26,1,18.706533,73.039929
2025-10-26 01:27:46,0,4.11,25.28,1,18.706536,73.039931
2025-10-26 01:28:16,0,4.11,25.26,1,18.706545,73.039954
2025-10-26 01:28:46,0,4.1,25.28,1,18.706545,73.039958
2025-10-26 01:29:16,0,4.1,25.26,1,18.706542,73.039953
2025-10-26 01:29:46,0,4.1,25.28,1,18.706533,73.039947
2025-10-26 01:30:16,0,4.1,25.28,1,18.706528,73.03995
2025-10-26 01:30:46,0,4.1,25.26,1,18.706514,73.039959
2025-10-26 01:31:16,0,4.1,25.28,1,18.706523,73.039956
2025-10-26 01:31:46,0,4.1,25.28,1,18.706537,73.039959
2025-10-26 01:32:16,0,4.11,25.26,1,18.706543,73.039953
2025-10-26 01:32:46,0,4.11,25.26,1,18.706541,73.03995
2025-10-26 01:33:16,0,4.11,25.28,1,18.70655,73.039952
2025-10-26 01:33:46,0,4.1,25.26,1,18.706573,73.039963
2025-10-26 01:34:16,0,4.1,25.28,1,18.706563,73.039955
2025-10-26 01:34:46,0,4.1,25.26,1,18.706565,73.039956
2025-10-26 01:35:16,0,4.11,25.26,1,18.706557,73.039961
2025-10-26 01:35:46,0,4.11,25.26,1,18.706543,73.039961
2025-10-26 01:36:16,0,4.1,25.26,1,18.706527,73.039946
2025-10-26 01:36:46,0,4.11,25.26,1,18.706522,73.039944
2025-10-26 01:37:16,0,4.11,25.23,1,18.706517,73.039947
2025-10-26 01:37:46,0,4.11,25.23,1,18.706527,73.039952
2025-10-26 01:38:16,0,4.11,25.26,1,18.706528,73.039952
2025-10-26 01:38:46,0,4.1,25.26,1,18.706526,73.039949
2025-10-26 01:39:16,0,4.11,25.26,1,18.706532,73.039946
2025-10-26 01:39:46,0,4.11,25.26,1,18.706533,73.039954
2025-10-26 01:40:16,0,4.1,25.26,1,18.706534,73.039961
2025-10-26 01:40:46,0,4.1,25.26,1,18.706528,73.039967
2025-10-26 01:41:16,0,4.11,25.26,1,18.706524,73.039961
2025-10-26 01:41:46,0,4.1,25.26,1,18.706517,73.039951
2025-10-26 01:42:16,0,4.11,25.28,1,18.706524,73.039946
2025-10-26 01:42:46,0,4.1,25.26,1,18.706529,73.039952
2025-10-26 01:43:16,0,4.11,25.23,1,18.706531,73.039953
2025-10-26 01:43:46,0,4.1,25.26,1,18.706529,73.03996
2025-10-26 01:44:16,0,4.1,25.28,1,18.706537,73.039958
2025-10-26 01:44:46,0,4.11,25.26,1,18.706536,73.039964
2025-10-26 01:45:16,0,4.11,25.26,1,18.706536,73.039964
2025-10-26 01:45:46,0,4.1,25.26,1,18.706539,73.039954
2025-10-26 01:46:16,0,4.11,25.26,1,18.706538,73.039946
2025-10-26 01:46:46,0,4.1,25.26,1,18.706534,73.039939
2025-10-26 01:47:16,0,4.11,25.26,1,18.706522,73.039938
2025-10-26 01:47:46,0,4.11,25.23,1,18.706516,73.039938
2025-10-26 01:48:16,0,4.11,25.28,1,18.706515,73.039935
2025-10-26 01:48:46,0,4.11,25.26,1,18.706517,73.039933
2025-10-26 01:49:16,0,4.1,25.26,1,18.706525,73.039936
2025-10-26 01:49:46,0,4.1,25.26,1,18.706525,73.039938
2025-10-26 01:50:16,0,4.1,25.26,1,18.706526,73.039941
2025-10-26 01:50:46,0,4.1,25.23,1,18.70653,73.039939
2025-10-26 01:51:16,0,4.1,25.26,1,18.706536,73.03993
2025-10-26 01:51:46,0,4.11,25.26,1,18.706543,73.039924
2025-10-26 01:52:16,0,4.1,25.28,1,18.706542,73.039924
2025-10-26 01:52:46,0,4.1,25.26,1,18.706543,73.039924
2025-10-26 01:53:16,0,4.11,25.26,1,18.706545,73.039926
2025-10-26 01:53:46,0,4.11,25.23,1,18.706544,73.03993
2025-10-26 01:54:16,0,4.1,25.23,1,18.706537,73.039935
2025-10-26 01:54:46,0,4.1,25.23,1,18.706536,73.039938
2025-10-26 01:55:16,0,4.11,25.26,1,18.706542,73.039946
2025-10-26 01:55:46,0,4.11,25.23,1,18.706549,73.039948
2025-10-26 01:56:16,0,4.1,25.26,1,18.70654,73.039948
2025-10-26 01:56:46,0,4.1,25.28,1,18.706518,73.039954
2025-10-26 01:57:16,0,4.11,25.26,1,18.706519,73.03996
2025-10-26 01:57:46,0,4.11,25.26,1,18.70652,73.039965
2025-10-26 01:58:16,0,4.11,25.26,1,18.706524,73.039962
2025-10-26 01:58:46,0,4.11,25.26,1,18.706523,73.039963
2025-10-26 01:59:16,0,4.1,25.26,1,18.706517,73.039967
2025-10-26 01:59:46,0,4.1,25.23,1,18.706518,73.03997
2025-10-26 02:00:16,0,4.11,25.26,1,18.706524,73.039972
2025-10-26 02:00:46,0,4.1,25.23,1,18.706524,73.039965
2025-10-26 02:01:16,0,4.11,25.26,1,18.706532,73.039952
2025-10-26 02:01:46,0,4.11,25.26,1,18.706536,73.039946
2025-10-26 02:02:16,0,4.11,25.28,1,18.706536,73.039949
2025-10-26 02:02:46,0,4.1,25.26,1,18.706538,73.03995
2025-10-26 02:03:16,0,4.11,25.26,1,18.706537,73.039941
2025-10-26 02:03:46,0,4.11,25.23,1,18.706539,73.039925
2025-10-26 02:04:16,0,4.11,25.23,1,18.706534,73.039936
2025-10-26 02:04:46,0,4.11,25.23,1,18.706536,73.039957
2025-10-26 02:05:16,0,4.11,25.23,1,18.706536,73.039946
2025-10-26 02:05:46,0,4.11,25.26,1,18.706537,73.03994
2025-10-26 02:06:16,0,4.11,25.23,1,18.706535,73.039947
2025-10-26 02:06:46,0,4.11,25.26,1,18.706533,73.039948
2025-10-26 02:07:16,0,4.11,25.26,1,18.706533,73.039952
2025-10-26 02:07:46,0,4.11,25.23,1,18.706533,73.039955
2025-10-26 02:08:16,0,4.11,25.23,1,18.706537,73.039949
2025-10-26 02:08:46,0,4.11,25.26,1,18.706549,73.039952
2025-10-26 02:09:16,0,4.11,25.23,1,18.706553,73.039952
2025-10-26 02:09:46,0,4.11,25.23,1,18.706555,73.039956
2025-10-26 02:10:16,0,4.11,25.23,1,18.706538,73.039958
2025-10-26 02:10:46,0,4.1,25.26,1,18.706537,73.039957
2025-10-26 02:11:16,0,4.1,25.23,1,18.706543,73.039952
2025-10-26 02:11:46,0,4.1,25.23,1,18.706536,73.039954
2025-10-26 02:12:16,0,4.1,25.23,1,18.706525,73.03996
2025-10-26 02:12:46,0,4.11,25.23,1,18.706542,73.039948
2025-10-26 02:13:16,0,4.11,25.23,1,18.706549,73.039941
2025-10-26 02:13:46,0,4.11,25.21,1,18.706551,73.039941
2025-10-26 02:14:16,0,4.11,25.21,1,18.706544,73.039948
2025-10-26 02:14:46,0,4.1,25.23,1,18.706545,73.039946
2025-10-26 02:15:16,0,4.1,25.21,1,18.706547,73.03994
2025-10-26 02:15:46,0,4.1,25.23,1,18.706543,73.039941
2025-10-26 02:16:16,0,4.1,25.23,1,18.706531,73.039939
2025-10-26 02:16:46,0,4.1,25.21,1,18.706527,73.039938
2025-10-26 02:17:16,0,4.11,25.18,1,18.706519,73.039939
2025-10-26 02:17:46,0,4.11,25.18,1,18.706519,73.039938
2025-10-26 02:18:16,0,4.1,25.21,1,18.706519,73.03994
2025-10-26 02:18:46,0,4.11,25.23,1,18.706518,73.039941
2025-10-26 02:19:16,0,4.11,25.26,1,18.706518,73.039942
2025-10-26 02:19:46,0,4.11,25.33,1,18.706518,73.039943
2025-10-26 02:20:16,0,4.11,25.38,1,18.706519,73.039942
2025-10-26 02:20:46,0,4.11,25.4,1,18.706519,73.039941
2025-10-26 02:21:16,0,4.1,25.4,1,18.706518,73.03994
2025-10-26 02:22:16,0,4.11,25.43,1,18.706518,73.039941
2025-10-26 02:22:46,0,4.11,25.43,1,18.706517,73.039943
2025-10-26 02:23:16,0,4.11,25.45,1,18.706515,73.039942
2025-10-26 02:23:46,0,4.11,25.45,1,18.706515,73.039942
2025-10-26 02:24:16,0,4.11,25.45,1,18.706516,73.039941
2025-10-26 02:24:46,0,4.11,25.47,1,18.706519,73.039939
2025-10-26 02:25:16,0,4.11,25.45,1,18.70652,73.039938
2025-10-26 02:25:46,0,4.11,25.45,1,18.706517,73.039943
2025-10-26 02:26:16,0,4.11,25.45,1,18.706517,73.039941
2025-10-26 02:26:46,0,4.11,25.47,1,18.706518,73.039941
2025-10-26 02:27:16,0,4.11,25.45,1,18.706521,73.039947
2025-10-26 02:27:46,0,4.11,25.45,1,18.706519,73.039949
2025-10-26 02:28:16,0,4.11,25.5,1,18.706514,73.039956
2025-10-26 02:28:46,0,4.11,25.47,1,18.706508,73.039953
2025-10-26 02:29:16,0,4.1,25.47,1,18.706515,73.039953
2025-10-26 02:29:46,0,4.1,25.47,1,18.706521,73.039943
2025-10-26 02:30:16,0,4.11,25.47,1,18.706523,73.03994
2025-10-26 02:30:46,0,4.11,25.47,1,18.706521,73.039941
2025-10-26 02:31:16,0,4.11,25.5,1,18.706521,73.039946
2025-10-26 02:31:46,0,4.11,25.47,1,18.706522,73.039948
2025-10-26 02:32:16,0,4.11,25.47,1,18.706513,73.039959
2025-10-26 02:32:46,0,4.11,25.47,1,18.706511,73.039968
2025-10-26 02:33:16,0,4.11,25.5,1,18.70652,73.039965
2025-10-26 02:33:46,0,4.11,25.47,1,18.706529,73.039958
2025-10-26 02:34:16,0,4.11,25.52,1,18.706528,73.039949
2025-10-26 02:34:46,0,4.11,25.5,1,18.706523,73.039946
2025-10-26 02:35:16,0,4.11,25.47,1,18.706516,73.039947
2025-10-26 02:35:46,0,4.11,25.5,1,18.706511,73.039938
2025-10-26 02:36:16,0,4.11,25.5,1,18.706508,73.039931
2025-10-26 02:36:46,0,4.11,25.52,1,18.706506,73.039939
2025-10-26 02:37:16,0,4.11,25.52,1,18.706517,73.039946
2025-10-26 02:37:46,0,4.11,25.5,1,18.706516,73.039948
2025-10-26 02:38:16,0,4.11,25.47,1,18.706526,73.039953
2025-10-26 02:38:46,0,4.11,25.52,1,18.706529,73.039951
2025-10-26 02:39:16,0,4.11,25.5,1,18.706519,73.039946
2025-10-26 02:39:46,0,4.11,25.5,1,18.706502,73.039941
2025-10-26 02:40:16,0,4.11,25.5,1,18.706501,73.039946
2025-10-26 02:40:46,0,4.1,25.5,1,18.706499,73.039955
2025-10-26 02:41:16,0,4.1,25.47,1,18.706502,73.039957
2025-10-26 02:41:46,0,4.1,25.5,1,18.706495,73.039954
2025-10-26 02:42:16,0,4.11,25.52,1,18.706508,73.039959
2025-10-26 02:42:46,0,4.11,25.5,1,18.706516,73.039963
2025-10-26 02:43:16,0,4.11,25.5,1,18.706505,73.039962
2025-10-26 02:43:46,0,4.11,25.5,1,18.706504,73.039961
2025-10-26 02:44:16,0,4.11,25.52,1,18.706506,73.039956
2025-10-26 02:44:46,0,4.11,25.5,1,18.706499,73.039952
2025-10-26 02:45:16,0,4.11,25.5,1,18.706507,73.039956
2025-10-26 02:45:46,0,4.1,25.5,1,18.706496,73.039955
2025-10-26 02:46:16,0,4.1,25.5,1,18.706496,73.039955
2025-10-26 02:46:46,0,4.11,25.47,1,18.706497,73.039954
2025-10-26 02:47:16,0,4.11,25.5,1,18.706498,73.039953
2025-10-26 02:47:46,0,4.11,25.5,1,18.706498,73.039954
2025-10-26 02:48:16,0,4.11,25.5,1,18.706496,73.039954
2025-10-26 02:48:46,0,4.11,25.5,1,18.706495,73.039953
2025-10-26 02:49:16,0,4.11,25.5,1,18.706495,73.039954
2025-10-26 02:49:46,0,4.11,25.52,1,18.706497,73.039954
2025-10-26 02:50:16,0,4.11,25.5,1,18.706495,73.039954
2025-10-26 02:50:46,0,4.11,25.5,1,18.706494,73.039955
2025-10-26 02:51:16,0,4.11,25.5,1,18.706494,73.039954
2025-10-26 02:51:46,0,4.11,25.5,1,18.706495,73.039952
2025-10-26 02:52:16,0,4.1,25.47,1,18.706501,73.039951
2025-10-26 02:52:46,0,4.11,25.5,1,18.706502,73.03995
2025-10-26 02:53:16,0,4.11,25.52,1,18.706505,73.039951
2025-10-26 02:53:46,0,4.11,25.5,1,18.706508,73.039957
2025-10-26 02:54:16,0,4.11,25.52,1,18.70652,73.039948
2025-10-26 02:54:46,0,4.11,25.5,1,18.706522,73.039947
2025-10-26 02:55:16,0,4.1,25.5,1,18.706514,73.039949
2025-10-26 02:55:46,0,4.11,25.5,1,18.706511,73.039948
2025-10-26 02:56:16,0,4.11,25.5,1,18.706509,73.039946
2025-10-26 02:56:46,0,4.11,25.5,1,18.706504,73.03995
2025-10-26 02:57:16,0,4.11,25.52,1,18.706502,73.039963
2025-10-26 02:57:46,0,4.11,25.52,1,18.70652,73.039975
2025-10-26 02:58:16,0,4.11,25.5,1,18.706528,73.03997
2025-10-26 02:58:46,0,4.11,25.5,1,18.706524,73.039958
2025-10-26 02:59:16,0,4.11,25.5,1,18.706522,73.039957
2025-10-26 02:59:46,0,4.11,25.5,1,18.706526,73.039958
2025-10-26 03:00:16,0,4.11,25.52,1,18.706518,73.039946
2025-10-26 03:00:46,0,4.11,25.52,1,18.706508,73.039943
2025-10-26 03:01:16,0,4.11,25.52,1,18.706505,73.039946
2025-10-26 03:01:46,0,4.1,25.5,1,18.706513,73.039952
2025-10-26 03:02:16,0,4.11,25.5,1,18.706523,73.039951
2025-10-26 03:02:46,0,4.11,25.5,1,18.706531,73.039941
2025-10-26 03:03:16,0,4.1,25.47,1,18.706511,73.039931
2025-10-26 03:03:46,0,4.11,25.5,1,18.70649,73.039921
2025-10-26 03:04:16,0,4.11,25.5,1,18.706481,73.039915
2025-10-26 03:04:46,0,4.11,25.5,1,18.706489,73.039922
2025-10-26 03:05:16,0,4.1,25.5,1,18.706502,73.039933
2025-10-26 03:05:46,0,4.1,25.5,1,18.70651,73.039934
2025-10-26 03:06:16,0,4.1,25.47,1,18.70651,73.039937
2025-10-26 03:06:46,0,4.11,25.5,1,18.706512,73.039951
2025-10-26 03:07:16,0,4.1,25.47,1,18.706519,73.039953
2025-10-26 03:07:46,0,4.11,25.5,1,18.706525,73.039956
2025-10-26 03:08:16,0,4.1,25.5,1,18.706524,73.039959
2025-10-26 03:08:46,0,4.11,25.52,1,18.706527,73.039955
2025-10-26 03:09:16,0,4.11,25.5,1,18.706533,73.039955
2025-10-26 03:09:46,0,4.11,25.5,1,18.706526,73.039952
2025-10-26 03:10:16,0,4.11,25.5,1,18.706515,73.039955
2025-10-26 03:10:46,0,4.11,25.5,1,18.70652,73.039961
2025-10-26 03:11:16,0,4.11,25.5,1,18.706535,73.039966
2025-10-26 03:11:46,0,4.11,25.5,1,18.706536,73.039963
2025-10-26 03:12:16,0,4.11,25.47,1,18.706538,73.039963
2025-10-26 03:12:46,0,4.11,25.5,1,18.706529,73.039965
2025-10-26 03:13:16,0,4.11,25.5,1,18.706511,73.039957
2025-10-26 03:13:46,0,4.11,25.47,1,18.706526,73.039967
2025-10-26 03:14:16,0,4.1,25.47,1,18.706532,73.039968
2025-10-26 03:14:46,0,4.1,25.47,1,18.706526,73.039967
2025-10-26 03:15:16,1.03,4.11,25.47,1,18.706527,73.039975
2025-10-26 03:15:46,0.85,4.1,25.47,1,18.706536,73.039991
2025-10-26 03:16:16,0,4.1,25.47,1,18.706518,73.039979
2025-10-26 03:16:46,0.44,4.1,25.45,1,18.706513,73.039968
2025-10-26 03:17:16,5.08,4.1,25.47,1,18.706516,73.039949
2025-10-26 03:17:46,1.1,4.1,25.5,1,18.706495,73.039929
2025-10-26 03:18:16,0.68,4.1,25.5,1,18.706488,73.039922
2025-10-26 03:18:46,0.43,4.1,25.47,1,18.706495,73.03993
