time,speed,devbattery,carbattery,ignstatus,latitude,longitude
2025-10-28 10:26:26,0,3.61,0.02,0,18.706728,73.039907
2025-10-28 10:26:56,0,3.61,0.05,0,18.70673,73.039909
2025-10-28 10:27:26,0,3.61,0.02,0,18.706726,73.039907
2025-10-28 10:27:56,0,3.61,0.05,0,18.706726,73.039907
2025-10-28 10:28:26,0,3.61,0.05,0,18.706727,73.039907
2025-10-28 10:28:56,0,3.61,0.02,0,18.706726,73.039907
2025-10-28 10:29:26,0,3.61,0.02,0,18.706726,73.039909
2025-10-28 10:29:56,0,3.61,0.05,0,18.706726,73.039909
2025-10-28 10:30:26,0,3.61,0.05,0,18.706726,73.039911
2025-10-28 10:30:56,0,3.61,0.05,0,18.706726,73.03991
2025-10-28 10:31:26,0,3.61,0.07,0,18.706726,73.039909
2025-10-28 10:31:37,0,3.61,0.05,0,18.706726,73.039909
2025-10-28 10:32:26,0,3.61,0.05,0,18.706725,73.039907
2025-10-28 10:33:26,0,3.61,0.05,0,18.706724,73.039906
2025-10-28 10:34:26,0,3.61,0.07,0,18.706726,73.039909
2025-10-28 10:35:26,0,3.61,0.05,0,18.706711,73.039924
2025-10-28 10:35:37,0,3.61,0.05,0,18.706711,73.039924
2025-10-28 11:35:37,0,3.63,0.02,0,18.706711,73.039924
2025-10-28 11:35:37,0,3.63,0.02,0,18.706712,73.039926
2025-10-28 11:35:45,0,3.63,0.05,0,18.706712,73.039926
2025-10-28 11:35:56,0,3.62,0.02,0,18.706712,73.039926
2025-10-28 11:36:56,0,3.61,0.05,0,18.706671,73.039958
2025-10-28 11:37:17,0,3.61,0.02,0,18.706671,73.039958
2025-10-28 11:37:56,0,3.61,0.05,0,18.706715,73.039915
2025-10-28 11:38:26,0,3.61,0.02,0,18.706726,73.039916
2025-10-28 11:39:26,0.75,3.61,0.07,0,18.706759,73.039928
2025-10-28 11:40:26,0,3.61,0.07,0,18.706775,73.039952
2025-10-28 11:41:17,0,3.61,0.05,0,18.706775,73.039952
2025-10-28 11:46:14,0,3.62,0.02,0,18.706775,73.039952
2025-10-28 11:46:14,0,3.62,0.02,0,18.706769,73.039947
2025-10-28 11:46:20,0,3.62,0.02,0,18.706769,73.039947
2025-10-28 11:46:20,0,3.62,0.02,0,18.706769,73.039947
2025-10-28 11:46:26,0,3.62,0.05,0,18.706769,73.039947
2025-10-28 11:47:56,0,3.61,0.02,0,18.706741,73.039922
2025-10-28 11:48:17,0,3.6,0.02,0,18.706741,73.039922
2025-10-28 11:48:17,0,3.6,0.02,0,18.706741,73.039916
2025-10-28 11:48:26,0,3.6,0.02,0,18.70674,73.039912
2025-10-28 11:48:56,0,3.6,0.02,0,18.706741,73.039918
2025-10-28 11:49:17,0,3.6,0.05,0,18.706741,73.039918
2025-10-28 11:49:34,0,3.6,0.05,0,18.706741,73.039918
2025-10-28 11:49:34,0,3.6,0.05,0,18.706753,73.039933
2025-10-28 11:49:56,0,3.6,0.05,0,18.706744,73.039929
2025-10-28 11:50:26,0,3.6,0.07,0,18.706748,73.039929
2025-10-28 11:50:56,0,3.6,0.02,0,18.706742,73.039938
2025-10-28 11:51:26,0,3.6,0.05,0,18.706737,73.039928
2025-10-28 11:51:56,0,3.6,0.05,0,18.706734,73.039915
2025-10-28 11:52:26,0,3.6,0.07,0,18.706747,73.039932
2025-10-28 11:52:56,0,3.6,0.07,0,18.706774,73.039918
2025-10-28 11:53:26,0,3.6,0.07,0,18.706767,73.039929
2025-10-28 11:53:56,0,3.6,0.02,0,18.706753,73.039925
2025-10-28 11:54:26,0,3.6,0.07,0,18.706746,73.039921
2025-10-28 11:54:56,0,3.6,0.05,0,18.70675,73.039901
2025-10-28 11:55:26,0,3.6,0.05,0,18.706758,73.039901
2025-10-28 11:55:50,0,3.6,0.05,0,18.706758,73.039901
2025-10-28 11:56:26,0,3.6,0.05,0,18.706756,73.039904
2025-10-28 11:56:54,0,3.6,0.02,0,18.706756,73.039904
2025-10-28 11:56:56,0,3.6,0.05,0,18.706748,73.039908
2025-10-28 11:57:26,0,3.6,0.07,0,18.706753,73.039909
2025-10-28 11:57:56,0,3.6,0.02,0,18.706757,73.03991
2025-10-28 11:58:26,0,3.59,0.05,0,18.706757,73.039913
2025-10-28 11:58:31,0,3.59,0.05,0,18.706757,73.039913
2025-10-28 11:59:26,0,3.59,0.02,0,18.706741,73.039938
2025-10-28 12:00:26,0,3.59,0.05,0,18.706744,73.039935
2025-10-28 12:01:26,0,3.6,0.07,0,18.706751,73.039948
2025-10-28 12:01:32,0,3.6,0.07,0,18.706751,73.039948
2025-10-28 12:01:56,0,3.6,0.05,0,18.706745,73.039953
2025-10-28 12:02:26,0,3.59,0.07,0,18.706747,73.039944
2025-10-28 12:02:56,0,3.59,0.07,0,18.706745,73.039935
2025-10-28 12:03:04,0,3.59,0.07,0,18.706745,73.039935
2025-10-28 12:03:56,0,3.59,0.05,0,18.706756,73.039932
2025-10-28 12:04:26,0,3.59,0.05,0,18.706763,73.039934
2025-10-28 12:05:26,0,3.59,0.02,0,18.706747,73.03992
2025-10-28 12:06:26,0,3.59,0.05,0,18.706737,73.039937
2025-10-28 12:07:04,0,3.59,0.05,0,18.706737,73.039937
2025-10-28 12:09:16,0,3.6,0,0,18.706737,73.039937
2025-10-28 12:09:16,0,3.6,0,0,18.706737,73.039926
2025-10-28 12:09:26,0,3.6,0,0,18.706737,73.039926
2025-10-28 12:10:56,0,3.59,0.02,0,18.706944,73.040018
2025-10-28 12:11:26,0,3.58,0.05,0,18.706967,73.040024
2025-10-28 12:11:56,0,3.58,0.05,0,18.706959,73.04002
2025-10-28 12:12:00,0,3.58,0.05,0,18.706959,73.04002
2025-10-28 12:12:56,0,3.59,0.05,0,18.706945,73.040019
2025-10-28 12:13:26,0,3.59,0.05,0,18.706942,73.040011
2025-10-28 12:14:26,0,3.59,0.05,0,18.706953,73.040005
2025-10-28 12:15:26,0,3.58,0.05,0,18.706931,73.039996
2025-10-28 12:16:00,0,3.58,0.05,0,18.706931,73.039996
2025-10-28 12:18:28,0,3.6,0,0,18.706931,73.039996
2025-10-28 12:18:28,0,3.6,0,0,18.706915,73.039995
2025-10-28 12:18:30,0,3.6,0,0,18.706915,73.039995
2025-10-28 12:18:56,0,3.59,0.05,0,18.706915,73.039995
2025-10-28 12:20:26,0,3.58,0.05,0,18.70667,73.039967
2025-10-28 12:21:26,0,3.58,0.05,0,18.706674,73.039967
2025-10-28 12:22:26,0,3.58,0.02,0,18.706682,73.039971
2025-10-28 12:23:26,0,3.58,0.05,0,18.706739,73.039952
2025-10-28 12:23:30,0,3.58,0.05,0,18.706739,73.039952
2025-10-28 13:23:30,0,3.6,0.02,0,18.706739,73.039952
2025-10-28 13:23:30,0,3.6,0.02,0,18.706743,73.039951
2025-10-28 13:25:26,0,3.59,0.05,0,18.70673,73.039926
2025-10-28 13:26:26,0,3.59,0.07,0,18.706729,73.039923
2025-10-28 13:27:26,0,3.58,0.05,0,18.706731,73.039935
2025-10-28 13:27:30,0,3.58,0.05,0,18.706731,73.039935
2025-10-28 14:01:35,0,3.6,0.02,0,18.706731,73.039935
2025-10-28 14:01:35,0,3.6,0.02,0,18.706731,73.039936
2025-10-28 14:01:47,0,3.6,0.02,0,18.706731,73.039936
2025-10-28 14:01:56,0,3.59,0.05,0,18.706731,73.039936
2025-10-28 14:05:26,0,3.58,0.02,0,18.706744,73.039924
2025-10-28 14:05:56,0,3.58,0.07,0,18.706739,73.039924
2025-10-28 14:06:26,0,3.58,0.05,0,18.706736,73.039934
2025-10-28 14:06:56,0,3.57,0.02,0,18.706743,73.03991
2025-10-28 14:07:26,0,3.58,0.05,0,18.706721,73.039913
